550048367;GOCA Parts Premium EO 10W-40 1*209L;001G2606;GOCA Parts Premium EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;semi syn;209.0;L;R037;R037;2;active;nan;import;Local;882.0;184.34;ED;Drum
550046797;GOCA Parts Premium EO 10W-40 1*20L;001G2606;GOCA Parts Premium EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;semi syn;20.0;L;F477;F254;3;for withdrawal;nan;import;import;882.0;17.64;non-ED;Pail
550048366;GOCA Parts Premium EO 10W-40 1*20L;001G2606;GOCA Parts Premium EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;semi syn;20.0;L;R037;R037;2;active;nan;import;Local;882.0;17.64;ED;Pail
550048970;GOCA Parts Premium EO 10W-40 Up 1*209L;001G6909;GOCA Parts Premium EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;syn;209.0;L;R037;R037;2;active;nan;import;Local;867.0;181.2;ED;Drum
550048948;GOCA Parts Premium EO 10W-40 Up 1*20L;001G6909;GOCA Parts Premium EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;syn;20.0;L;R037;R037;2;active;nan;import;Local;867.0;17.34;ED;Pail
550046817;GOCA Parts Premium EO 15W-40 1*209L;001G2607;GOCA Parts Premium EO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;F477;D236;4;inactive;nan;import;import;883.0;184.55;non-ED;Drum
550056173;GOCA Parts Premium EO 15W-40 1*209L;001G2607;GOCA Parts Premium EO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;R037;R037;2;active;nan;import;Local;883.0;184.55;ED;Drum
550046815;GOCA Parts Premium EO 15W-40 1*20L;001G2607;GOCA Parts Premium EO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;F477;D236;4;inactive;nan;import;import;883.0;17.66;non-ED;Pail
550056172;GOCA Parts Premium EO 15W-40 1*20L;001G2607;GOCA Parts Premium EO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;R037;R037;2;active;nan;import;Local;883.0;17.66;ED;Pail
550046791;GOCA Parts Premium EP Grease 12*0.4kg;001G2674;GOCA Parts Premium EP Grease;001Z73;GOCA GPO;204;Greases (excluding Food);GPO;min;4.8;KG;B461;B461;2;active;nan;import;import;1000.0;4.8;non-ED;Cartridge
550046796;GOCA Parts Premium Extra EO 10W-40 1*209L;001G2605;GOCA Parts Premium Extra EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;syn;209.0;L;F477;F254;2;active;nan;import;import;849.0;177.44;non-ED;Drum
550046813;GOCA Parts Premium Extra EO 10W-40 1*20L;001G2605;GOCA Parts Premium Extra EO 10W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;syn;20.0;L;F477;F254;2;active;nan;import;import;849.0;16.98;non-ED;Pail
550046794;GOCA Parts Premium TO 15W-40 1*209L;001G3069;GOCA Parts Premium TO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;D236;F477;2;active;for MD;import;import;890.0;186.01;non-ED;Drum
550046795;GOCA Parts Premium TO 15W-40 1*209L;001G3069;GOCA Parts Premium TO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;R037;R037;2;active;nan;import;Local;890.0;186.01;non-ED;Drum
550046793;GOCA Parts Premium TO 15W-40 1*20L;001G3069;GOCA Parts Premium TO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;F477;F254;3;for withdrawal;nan;import;import;890.0;17.8;non-ED;Pail
550056176;GOCA Parts Premium TO 15W-40 1*20L;001G3069;GOCA Parts Premium TO 15W-40;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;R037;R037;2;active;nan;import;Local;890.0;17.8;non-ED;Pail
550046822;GOCA Parts TO 10W-30 1*209L;001G3068;GOCA Parts TO 10W-30;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;F477;F254;3;for withdrawal;nan;import;import;882.0;184.34;non-ED;Drum
550056175;GOCA Parts TO 10W-30 1*209L;001G3068;GOCA Parts TO 10W-30;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;209.0;L;R037;R037;2;active;nan;import;Local;882.0;184.34;non-ED;Drum
550046820;GOCA Parts TO 10W-30 1*20L;001G3068;GOCA Parts TO 10W-30;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;F477;F254;4;inactive;nan;import;import;882.0;17.64;non-ED;Pail
550056174;GOCA Parts TO 10W-30 1*20L;001G3068;GOCA Parts TO 10W-30;001Z73;GOCA GPO;201;Automotive Lubricants;GPO;min;20.0;L;R037;R037;2;active;nan;import;Local;882.0;17.64;non-ED;Pail
550027207;Air Tool Oil S2 A 100 1*209L;001D7866;Air Tool Oil S2 A 100;001V43;Air Tool;202;Industrial Lubricants;B2B;min;209.0;L;T124;T124;2;active;nan;import;import;884.0;184.756;non-ED;Drum
550027215;Air Tool Oil S2 A 100 1*20L;001D7866;Air Tool Oil S2 A 100;001V43;Air Tool;202;Industrial Lubricants;B2B;min;20.0;L;T124;T124;2;active;nan;import;import;884.0;17.68;non-ED;Pail
550034640;Air Tool Oil S2 A 32 1*209L;001D7865;Air Tool Oil S2 A 32;001V43;Air Tool;202;Industrial Lubricants;B2B;min;209.0;L;F477;F254;2;active;nan;import;import;873.0;182.457;non-ED;Drum
550027228;Air Tool Oil S2 A 32 1*20L;001D7865;Air Tool Oil S2 A 32;001V43;Air Tool;202;Industrial Lubricants;B2B;min;20.0;L;F477;F254;2;active;nan;import;import;873.0;17.46;non-ED;Pail
550018701;Albida Grease 0617 1*180kg;001A9766;Albida Grease 0617;001E7A;Albida;204;Greases (excluding Food);B2B;min;180.0;KG;B461;B461;2;active;for Arbitr;import;import;1000.0;180.0;non-ED;Drum
550018157;Albida Grease 0617 1*50kg;001A9766;Albida Grease 0617;001E7A;Albida;204;Greases (excluding Food);B2B;min;50.0;KG;B461;B461;2;active;for Arbitr;import;import;1000.0;50.0;non-ED;Keg
500011355;Xleia 40 BULK;001H1059;Xleia 40;001F2S;Xleia;202;Industrial Lubricants;B2B;min;1.093;KG;R037;R037;2;active;nan;Local;Local;915.0;1.0;ED;Bulk
550027491;Xleia 50 1*209L;001A0095;Xleia 50;001F2S;Xleia;202;Industrial Lubricants;B2B;min;209.0;L;R037;R037;4;inactive;nan;import;Local;932.0;194.788;ED;Drum
500000095;Xleia 50 BULK;001A0095;Xleia 50;001F2S;Xleia;202;Industrial Lubricants;B2B;min;1.073;KG;R037;R037;4;inactive;nan;import;Local;932.0;1.0;ED;Bulk
550042693;Xleia S3 1*209L;001F3891;Xleia S3;001F2S;Xleia;202;Industrial Lubricants;B2B;min;209.0;L;F477;F254;4;inactive;nan;import;import;908.0;189.77;non-ED;Drum
550036180;Xleia S4 1*209L;001E4699;Xleia S4;001F2S;Xleia;202;Industrial Lubricants;B2B;min;209.0;L;B461;B461;4;inactive;nan;import;import;926.0;193.53;non-ED;Drum
500007021;Xleia S4 BULK;001E4699;Xleia S4;001F2S;Xleia;202;Industrial Lubricants;B2B;min;1.08;KG;R037;R037;4;inactive;nan;import;Local;926.0;1.0;ED;Bulk
550002328;Niania Grease 0854 1*180kg;001B2486;Niania Grease 0854;001P50;Niania;204;Greases (excluding Food);B2B;min;180.0;KG;B461;B461;2;active;nan;import;import;1000.0;180.0;non-ED;Drum
550014183;Niania Grease 1029 1*170kg;001C0646;Niania Grease 1029;001D17;Niania;204;Greases (excluding Food);B2B;semi syn;170.0;L;B461;B461;2;active;for STD LLC;import;import;900.0;170.0;non-ED;Drum
550024014;Niania Grease EPD 1*180kg;001B0120;Niania Grease EPD;001J7D;Niania;204;Greases (excluding Food);B2B;min;180.0;KG;C521;3rd party;2;active;nan;import;import;1000.0;180.0;non-ED;Drum
550024015;Niania Grease EPD 1*825kg;001B0120;Niania Grease EPD;001J7D;Niania;204;Greases (excluding Food);B2B;min;825.0;KG;C521;3rd party;2;active;nan;import;import;1000.0;825.0;non-ED;IBC
550046773;Rigina S3 30 1*209L;001G1527;Rigina S3 30;01ZB26;Rigina;202;Industrial Lubricants;B2B;min;209.0;L;R037;R037;2;active;nan;Local;Local;905.0;189.15;ED;Drum
500010163;Rigina S3 30 BULK;001G1527;Rigina S3 30;01ZB26;Rigina;202;Industrial Lubricants;B2B;min;1.105;KG;R037;R037;2;active;nan;Local;Local;905.0;1.0;ED;Bulk
550046769;Rigina S3 40 1*209L;001G1526;Rigina S3 40;01ZB26;Rigina;202;Industrial Lubricants;B2B;min;209.0;L;R037;R037;2;active;nan;Local;Local;905.0;189.15;ED;Drum
500010171;Rigina S3 40 BULK;001G1526;Rigina S3 40;01ZB26;Rigina;202;Industrial Lubricants;B2B;min;1.105;KG;R037;R037;2;active;nan;Local;Local;905.0;1.0;ED;Bulk
550046669;Rigina S4 40 1*209L;001G1525;Rigina S4 40;01ZB27;Rigina;202;Industrial Lubricants;B2B;min;209.0;L;T124;T124;4;inactive;nan;import;import;916.0;191.44;non-ED;Drum
