11857879;ОПХ (Heineken);O27;9274947152;27301001.0;Z021;Net 45 calendar days;12760840;GOU;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;11857972;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;11857986;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;11857987;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;11857988;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12113770;HZG;nan;12062254.0
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12123781;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12144174;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12145554;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12182447;GOQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12227069;HZG;nan;12227066.0
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12402464;HZG;nan;12062254.0
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12508159;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12524622;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12587568;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12587625;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12621263;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12621267;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12621270;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12623941;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12623949;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12624579;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12651829;GOQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12659221;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12671759;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12672237;GOP;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12679682;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12685648;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12739095;GOP;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12744508;GOP;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12751601;GOP;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12782780;GOO;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12784023;HMQ;nan;nan
11857988;Группа Газфонд;HMQ;5494197449;540601001.0;Z024;Net 120 calendar days;12793476;HMQ;nan;nan
