29.08.2020;R01239;1;88.7448
01.09.2020;R01239;1;87.8266
02.09.2020;R01239;1;88.1547
03.09.2020;R01239;1;87.7369
04.09.2020;R01239;1;89.1353
05.09.2020;R01239;1;89.0384
08.09.2020;R01239;1;89.4771
09.09.2020;R01239;1;89.7369
10.09.2020;R01239;1;89.5663
11.09.2020;R01239;1;89.3036
12.09.2020;R01239;1;88.6768
15.09.2020;R01239;1;88.5819
16.09.2020;R01239;1;89.3614
17.09.2020;R01239;1;88.8644
18.09.2020;R01239;1;88.6313
19.09.2020;R01239;1;88.9578
22.09.2020;R01239;1;90.0063
23.09.2020;R01239;1;89.4813
24.09.2020;R01239;1;89.2508
25.09.2020;R01239;1;89.9818
26.09.2020;R01239;1;89.6637
29.09.2020;R01239;1;91.4790
30.09.2020;R01239;1;93.0237
01.10.2020;R01239;1;92.4302
02.10.2020;R01239;1;90.7237
03.10.2020;R01239;1;91.5779
06.10.2020;R01239;1;91.6599
07.10.2020;R01239;1;92.5184
08.10.2020;R01239;1;91.8129
09.10.2020;R01239;1;91.6990
10.10.2020;R01239;1;90.7163
13.10.2020;R01239;1;91.0037
14.10.2020;R01239;1;91.0732
15.10.2020;R01239;1;90.7065
16.10.2020;R01239;1;91.4542
17.10.2020;R01239;1;91.3041
20.10.2020;R01239;1;91.3115
21.10.2020;R01239;1;91.5603
22.10.2020;R01239;1;91.3448
23.10.2020;R01239;1;91.3563
24.10.2020;R01239;1;90.4142
27.10.2020;R01239;1;90.4489
28.10.2020;R01239;1;90.3552
29.10.2020;R01239;1;91.2632
30.10.2020;R01239;1;92.6011
31.10.2020;R01239;1;92.6284
03.11.2020;R01239;1;93.7570
04.11.2020;R01239;1;93.3447
06.11.2020;R01239;1;92.1229
07.11.2020;R01239;1;91.3514
10.11.2020;R01239;1;91.4953
11.11.2020;R01239;1;90.3557
12.11.2020;R01239;1;90.0468
13.11.2020;R01239;1;90.8104
14.11.2020;R01239;1;91.3222
17.11.2020;R01239;1;91.1729
18.11.2020;R01239;1;90.3903
19.11.2020;R01239;1;90.2314
20.11.2020;R01239;1;90.3484
21.11.2020;R01239;1;90.2643
24.11.2020;R01239;1;89.9347
25.11.2020;R01239;1;89.8934
26.11.2020;R01239;1;89.8880
27.11.2020;R01239;1;90.0291
28.11.2020;R01239;1;90.4629
01.12.2020;R01239;1;91.2037
02.12.2020;R01239;1;91.3096
03.12.2020;R01239;1;91.3052
04.12.2020;R01239;1;91.1946
05.12.2020;R01239;1;90.2618
08.12.2020;R01239;1;89.9695
09.12.2020;R01239;1;89.2044
10.12.2020;R01239;1;88.9418
11.12.2020;R01239;1;89.1330
12.12.2020;R01239;1;88.7744
15.12.2020;R01239;1;88.5847
16.12.2020;R01239;1;89.1846
17.12.2020;R01239;1;89.3229
18.12.2020;R01239;1;89.2887
19.12.2020;R01239;1;89.8262
22.12.2020;R01239;1;91.0029
23.12.2020;R01239;1;92.0699
24.12.2020;R01239;1;91.9822
25.12.2020;R01239;1;91.3487
26.12.2020;R01239;1;89.8749
29.12.2020;R01239;1;90.1270
30.12.2020;R01239;1;90.2074
31.12.2020;R01239;1;90.6824
01.01.2021;R01239;1;90.7932
12.01.2021;R01239;1;90.8123
13.01.2021;R01239;1;90.3227
14.01.2021;R01239;1;89.7831
15.01.2021;R01239;1;89.6475
16.01.2021;R01239;1;89.2546
19.01.2021;R01239;1;89.3304
20.01.2021;R01239;1;89.2064
21.01.2021;R01239;1;89.1483
22.01.2021;R01239;1;88.9677
23.01.2021;R01239;1;90.4087
26.01.2021;R01239;1;91.1458
27.01.2021;R01239;1;91.6701
28.01.2021;R01239;1;91.2186
29.01.2021;R01239;1;92.1310
30.01.2021;R01239;1;92.2963
02.02.2021;R01239;1;91.5426
03.02.2021;R01239;1;91.6250
04.02.2021;R01239;1;91.5624
05.02.2021;R01239;1;90.9206
06.02.2021;R01239;1;89.8850
09.02.2021;R01239;1;89.4019
10.02.2021;R01239;1;89.5286
11.02.2021;R01239;1;89.5684
12.02.2021;R01239;1;89.4388
13.02.2021;R01239;1;89.6052
16.02.2021;R01239;1;88.9754
17.02.2021;R01239;1;88.9441
18.02.2021;R01239;1;89.0809
19.02.2021;R01239;1;88.8700
20.02.2021;R01239;1;89.5427
21.02.2021;R01239;1;89.6604
25.02.2021;R01239;1;89.6691
26.02.2021;R01239;1;89.4995
27.02.2021;R01239;1;90.3743
02.03.2021;R01239;1;89.4461
03.03.2021;R01239;1;89.5652
04.03.2021;R01239;1;88.8768
05.03.2021;R01239;1;88.9421
06.03.2021;R01239;1;88.9334
10.03.2021;R01239;1;88.1736
11.03.2021;R01239;1;87.9587
12.03.2021;R01239;1;87.7585
13.03.2021;R01239;1;87.7981
16.03.2021;R01239;1;87.3508
17.03.2021;R01239;1;86.9852
18.03.2021;R01239;1;86.9693
19.03.2021;R01239;1;88.1173
20.03.2021;R01239;1;88.4330
23.03.2021;R01239;1;88.6573
24.03.2021;R01239;1;89.7670
25.03.2021;R01239;1;90.0515
26.03.2021;R01239;1;89.9768
27.03.2021;R01239;1;89.2576
30.03.2021;R01239;1;89.3490
31.03.2021;R01239;1;88.8821
01.04.2021;R01239;1;88.7452
02.04.2021;R01239;1;88.9523
03.04.2021;R01239;1;89.5916
06.04.2021;R01239;1;89.9958
07.04.2021;R01239;1;90.1821
08.04.2021;R01239;1;92.3321
09.04.2021;R01239;1;91.6192
10.04.2021;R01239;1;91.7809
13.04.2021;R01239;1;92.0669
14.04.2021;R01239;1;91.9162
15.04.2021;R01239;1;90.5391
16.04.2021;R01239;1;92.2307
17.04.2021;R01239;1;90.4602
20.04.2021;R01239;1;91.4760
21.04.2021;R01239;1;91.7507
22.04.2021;R01239;1;92.2913
23.04.2021;R01239;1;92.0423
24.04.2021;R01239;1;90.4676
27.04.2021;R01239;1;90.4468
28.04.2021;R01239;1;90.4666
29.04.2021;R01239;1;90.4289
30.04.2021;R01239;1;90.1513
01.05.2021;R01239;1;90.5850
05.05.2021;R01239;1;90.4510
06.05.2021;R01239;1;89.7742
07.05.2021;R01239;1;89.6788
08.05.2021;R01239;1;89.5060
12.05.2021;R01239;1;90.0040
13.05.2021;R01239;1;89.8475
14.05.2021;R01239;1;89.9343
15.05.2021;R01239;1;89.6249
18.05.2021;R01239;1;89.6584
19.05.2021;R01239;1;89.9057
20.05.2021;R01239;1;90.1006
21.05.2021;R01239;1;89.7708
22.05.2021;R01239;1;89.9446
25.05.2021;R01239;1;89.6877
26.05.2021;R01239;1;89.9545
27.05.2021;R01239;1;89.9392
28.05.2021;R01239;1;89.6555
29.05.2021;R01239;1;89.6731
01.06.2021;R01239;1;89.3778
02.06.2021;R01239;1;89.5958
03.06.2021;R01239;1;89.6895
04.06.2021;R01239;1;89.2644
05.06.2021;R01239;1;88.7545
08.06.2021;R01239;1;88.6530
09.06.2021;R01239;1;88.6433
10.06.2021;R01239;1;87.8114
11.06.2021;R01239;1;87.8065
12.06.2021;R01239;1;87.3274
16.06.2021;R01239;1;87.2110
17.06.2021;R01239;1;87.3536
18.06.2021;R01239;1;86.7012
19.06.2021;R01239;1;85.9943
22.06.2021;R01239;1;86.8942
23.06.2021;R01239;1;87.0677
24.06.2021;R01239;1;86.7137
25.06.2021;R01239;1;86.3283
26.06.2021;R01239;1;86.1919
29.06.2021;R01239;1;86.1657
30.06.2021;R01239;1;86.2026
01.07.2021;R01239;1;86.5118
02.07.2021;R01239;1;86.4113
03.07.2021;R01239;1;87.0748
06.07.2021;R01239;1;87.0272
07.07.2021;R01239;1;87.0034
08.07.2021;R01239;1;87.5588
09.07.2021;R01239;1;88.7755
10.07.2021;R01239;1;88.1397
13.07.2021;R01239;1;88.6050
14.07.2021;R01239;1;87.7820
15.07.2021;R01239;1;87.3917
16.07.2021;R01239;1;87.8316
17.07.2021;R01239;1;87.5673
20.07.2021;R01239;1;87.6097
21.07.2021;R01239;1;87.7727
22.07.2021;R01239;1;87.5983
23.07.2021;R01239;1;86.9227
24.07.2021;R01239;1;86.8451
27.07.2021;R01239;1;87.3171
28.07.2021;R01239;1;86.9919
29.07.2021;R01239;1;86.9173
30.07.2021;R01239;1;86.8624
31.07.2021;R01239;1;86.9913
03.08.2021;R01239;1;86.7717
04.08.2021;R01239;1;86.5578
05.08.2021;R01239;1;86.4112
06.08.2021;R01239;1;86.6529
07.08.2021;R01239;1;86.4621
10.08.2021;R01239;1;86.4378
11.08.2021;R01239;1;86.3578
12.08.2021;R01239;1;86.6257
13.08.2021;R01239;1;86.3457
14.08.2021;R01239;1;86.2195
17.08.2021;R01239;1;86.5072
18.08.2021;R01239;1;86.4804
19.08.2021;R01239;1;86.1210
20.08.2021;R01239;1;86.6150
21.08.2021;R01239;1;86.8646
24.08.2021;R01239;1;86.7838
25.08.2021;R01239;1;86.8058
26.08.2021;R01239;1;86.5814
27.08.2021;R01239;1;87.0576
28.08.2021;R01239;1;87.0304
31.08.2021;R01239;1;86.8104
01.09.2021;R01239;1;86.6660
02.09.2021;R01239;1;86.3949
03.09.2021;R01239;1;86.2970
04.09.2021;R01239;1;86.5366
07.09.2021;R01239;1;86.5743
08.09.2021;R01239;1;86.8922
09.09.2021;R01239;1;86.9114
10.09.2021;R01239;1;86.4677
11.09.2021;R01239;1;86.1478
14.09.2021;R01239;1;86.1150
15.09.2021;R01239;1;85.9880
16.09.2021;R01239;1;86.0674
17.09.2021;R01239;1;85.3622
18.09.2021;R01239;1;85.4614
21.09.2021;R01239;1;85.8785
